ID,LABEL,Datatype,Enumeration
se_movie_theaters_3,Movie theaters,boolean,
se_christmas_caroling_3,Christmas caroling,boolean,
se_church_3,Church,boolean,
se_indoor_gym_3,Indoor gym,boolean,
se_indoor_restaurant_3,Indoor restaurant,boolean,
se_family_reunion_3,Family reunion,boolean,
se_multihh_celebration_3,Multi-household holiday celebration,boolean,
se_bars_3,Bars,boolean,
se_buffets_3,Buffets,boolean,
se_casinos_3,Casinos,boolean,
se_engagement_none_3,None of the above,boolean,
cond_other_other,Other conditions - specify,string,
race_asian_asian,Asian: Asian,boolean,
race_asian_chinese,Asian: Chinese,boolean,
race_asian_filipino,Asian: Filipino,boolean,
race_asian_indian,Asian: Indian,boolean,
race_asian_other,Asian: Other Asian or Mix,boolean,
race_asian_vietnamese,Asian: Vietnamese,boolean,
gender_man,Gender: Man,boolean,
gender_noans,Gender: No Answer,boolean,
gender_nonbin,Gender: Non-binary,boolean,
gender_woman,Gender: Woman,boolean,
gender_trans,Gender: Transgender,boolean,
reasonsforcontact_appissues,Reason for Contact: AppIssues,boolean,
reasonsforcontact_interpret,Reason for Contact: Interpretation,boolean,
reasonsforcontact_other,Reason for Contact: Other,boolean,
reasonsforcontact_positivetest,Reason for Contact: PositiveTest,boolean,
reasonsforcontact_symptom_rep,Reason for Contact: SymptomReporting,boolean,
reasonsforcontact_test_issues,Reason for Contact: TestIssues,boolean,
EUATestDate_1,EUA Test Date 1,date,
EUATestDate_2,EUA Test Date 2,date,
EUAResultDate_1,EUA Result Date 1,date,
EUAResultDate_2,EUA Result Date 2,date,
EUATestResult_1,EUA Test Result 1,string,
EUATestResult_2,EUA Test Result 2,string,
research_test,Research Test,string,
is_18,Is the Participant 18 years of Age,boolean,
CloseContact,Close Contact with someone testing Positive,boolean,
CloseContactDays,Close Contact How many Days ago?,string,
ContactDuration,Contact Duration,string,
ContactHousehold,Contact Household,boolean,
CurrentCovid,Current Covid,boolean,
MasklessContactDuration,Maskless Contact Duration,string,
PCRKnowledge,PCR Knowledge of Test Results before self test,boolean,
PriorInfection,Prior Infection,boolean,
PriorInfectionTimeframe,Prior Infection Timeframe,string,
SelfInterpret,Self Interpret,string,
TravelPCR,Travel PCR,boolean,
Vaccine,Vaccine,string,
VaccineRecord,Vaccine Record,string,
VaccineRecordCompany,Vaccine Record Company,string,
VaccineRecordDose1Date,Vaccine Record Dose1 Date,date,
VaccineRecordDose2Date,Vaccine Record Dose2 Date,date,
VaccineRecordDoses,Vaccine Record Doses,string,
Withdraw_NoContact,Withdraw with No Contact,string,
EUATestDate_3,EUA Test Date 3,date,
EUATestDate_4,EUA Test Date 4,date,
EUAResultDate_3,EUA Result Date 3,date,
EUAResultDate_4,EUA Result Date 4,date,
EUATestResult_3,EUA Test Result 3,string,
EUATestResult_4,EUA Test Result 4,string,
PictureIntro,Picture Intro Placeholder,string,
TestStripImagePartRead_res,Test Strip Image Participant Read Result,string,
TestStripImageExpertRead_res,Test Strip Image Expert Read Result,string,
EUAResultDate,EUA Result Date,date,
EUATestDate,EUA Test Date,date,
EUATestResult,EUA Test Result,string,
quest_assay,Quest Assay,string,
quest_result,Quest Result,string,
quest_target1,Quest Target1,string,
quest_target2,Quest Target2,string,
quest_ct_orig,Quest CT orig,string,
quest_dos,Quest Date of Service,date,
quest_ct1,Quest CT1,string,
quest_ct2,Quest CT2,string,
target1_result,Target1 Result,string,
target2_result,Target2 Result,string,
