survey_name,survey_version,variable_name,label,required,datatype,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
Weekly COVID-19 Citizen Science Survey 2,9,contact_tracing,Were you contacted by anyone to talk about “contact tracing” (finding other people who might have been exposed to you while you were sick)?,true,select one,Yes;No;I don't know,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,5de64ff841a9e49d01c68a7ddc3c47cee425204f58b336d397f6966e0c95dfec926b73b1b407fb29307cccf3e4558195d5a84dc779c192a331da58a1de173764
Weekly COVID-19 Citizen Science Survey 2,9,past_test_date,WHEN DID YOU TAKE THE TEST for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,date,Date,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,f736f07f4e4ea8b80bb25aa2e94953a5be634eccb525f579af5d9c0cf0d7ac06bf766ef52c1948c8737a93432a23c3d0c93e2d48b49b41fc88477deffaac1cbb
Weekly COVID-19 Citizen Science Survey 2,9,past_inf_result,Do you know the result of your test for past infection (antibody to the COVID-19 virus)?,true,select one,"Yes, I was positive (antibody to COVID-19 WAS detected suggesting past exposure);Yes, I was negative (antibody to COVID-19 was NOT detected suggesting NO past exposure);Yes, the test was inconclusive;No, not yet",survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,3e30b8699d389064e5a55d85689c76e5997ff054894c82ad0def3b28a23f2c409c1cc7690d32203bd6de57cd2826416c52cbf6946fc96780e8422071b98c34f0
Weekly COVID-19 Citizen Science Survey 2,9,past_result_date,WHEN DID YOU GET THE RESULTS from your test for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,date,Date,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,356ee0d8975fe63d772a6b64686fb5b7565006bd3ff901ff4764e7f01003f8abb0f1f6bf0e3bc8f2eed8bb269218982ed0ec9afbc3cba883d90416dd11dcb53b
Weekly COVID-19 Citizen Science Survey 2,9,why_active_test,Why was the test for active COVID-19 infection (virus) performed? CHECK ALL THAT APPLY,true,select any,I had symptoms concerning for COVID-19 infection (including hospitalization for COVID-19);I was exposed to someone with suspected or confirmed COVID-19;Prior to a medical procedure or hospitalization that was unrelated to COVID-19;It was offered through my healthcare provider as part of routine screening (not related to symptoms or pregnancy);It was part of screening for my pregnancy;I am a healthcare worker and it is offered or mandated by my employer;As part of a research study;It was required by my work;Part of a public health effort;I obtained it on my own;Not sure or other,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,13cba052cc4f8f3d32ea21373bad8f01a1a20a6bd3508253a5ef67d549e1a6b614b5b5c50a364264654624469db7fba8626227a81357f6129372e304810231b4
Weekly COVID-19 Citizen Science Survey 2,9,why_past_inf_test,Why was the test for past infection (antibody to the COVID-19 virus) performed?  CHECK ALL THAT APPLY,true,select any,I had symptoms concerning for COVID-19 infection (including hospitalization for COVID-19);I was exposed to someone with suspected or confirmed COVID-19;Prior to a medical procedure or hospitalization that was unrelated to COVID-19;It was offered through my healthcare provider as part of routine screening (not related to symptoms or pregnancy);It was part of screening for my pregnancy;I am a healthcare worker and it is offered or mandated by my employer;As part of a research study;It was required by my work;Part of a public health effort;I obtained it on my own;Not sure or other,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,fadfce65ee18d0996dec20cde394f805c5d2a7e0277913a476791a432cfed2dbc2b178bd358d56bc6c2d2f659a2b5b134c4e56ca6cdce376caad96273425f9ab
Weekly COVID-19 Citizen Science Survey 2,9,worried_health_past_week,"Over the past WEEK, how worried have you been that the health of you or your loved ones will be affected by the novel coronavirus (the virus causing COVID-19)?",true,select one,Extremely worried;Very worried;Somewhat worried;A little worried;Not worried at all,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,5c9852608af2ff11f78ced3f58c557a49c7a8325321846bb390ede62d4af207c397b0df9aa45ea388929b8d7e1a393c637622829301d542e5f7e88f9d4dc7cf2
Weekly COVID-19 Citizen Science Survey 2,9,freq_wash_hands,"Over the past WEEK, on average, how often have you washed or sanitized your hands?",true,select one,More than 10 times per day;5-10 times per day;2-4 times per day;About once per day;Less than once per day,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,4feea458a84ebac4a39af46d5c70ac6f771e9bae690ed466fbedaf862e0155af54061fbe3618ff7f45c31458870d327cf42c5a54a1472fcd0703eef17af604ef
Weekly COVID-19 Citizen Science Survey 2,9,gym,"Over the past WEEK, how many times have you visited a gym?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,47d1b2abb6a8dfa9a43f782d4dff721abd0cb56ab0b7d8af9bf602863abfa8be453b39328af4f76074489be0846c9043a4259a1047aa52b1796b34548403a2c4
Weekly COVID-19 Citizen Science Survey 2,9,restaurant,"Over the past WEEK, how many times have you visited a restaurant (not for takeout)?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,4e2b8867f9533f863bbe80bbb218eb9d4c4c974ea1dd95f4233cad7363c1c4c254079c6e94d33f8fdd70cb47e5c27f276af8169685dda8e7516afd6f18bf2092
Weekly COVID-19 Citizen Science Survey 2,9,restaurant_indoors,"Over the past WEEK, how many times did you eat INSIDE a restaurant (not outdoor seating)?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,7050bf1d5ac5fad47f266e01fadebc375b7e626cd7056f3b92431ab1d38b414ec13ad4198524c7266e45f03e1a9075c4874008aa88634b3dcb99d856d6376a9b
Weekly COVID-19 Citizen Science Survey 2,9,bar,"Over the past WEEK, how many times have you visited a bar?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,6afa7830a0453e9c517121d93b7525073398e2d991190cbc225d0c9e8909d392aed4205708b6c2f5fdc4f5be442a83e6a88f245df42267ef6b03c9bd1ee245cc
Weekly COVID-19 Citizen Science Survey 2,9,movie_theater,"Over the past WEEK, how many times have you visited a movie theater?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,33b0d0ceb7432d47ac0939dbeede54042361cdf048b6ae6c8311e76f07426e39699c79192366dd8b7c85cc11c58b9d5f7d4b47366d1351375ff41ab1793656bc
Weekly COVID-19 Citizen Science Survey 2,9,grocery_pharmacy,"Over the past WEEK, how many times have you visited a grocery store or pharmacy?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,705a2304c6fd69774605e66b0e36af58a66922daae288fddf13dbbf1160162d611358bd69bb5a7ae1b15c1eb8bcfe9d159beeca4570e51cea71e73fbd5877e3c
Weekly COVID-19 Citizen Science Survey 2,9,transport,"Over the past WEEK, how many times have you ridden on public transportation such as a bus, train, or plane?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,4b3c38b9b8ea4d38a9dc004b65184260f34380c39ab9a90c520f40690510d964e97e5478a2dad6f2de8b83d0960a879e5a622339f2bf7e0f935eb78a0ebccf42
Weekly COVID-19 Citizen Science Survey 2,9,event_more_than_10ppl,"Over the past WEEK, how many times have you visited an event with more than 10 people?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,8013dce5a2650cfbbc8310e477b4ea9e730c21c37cc4172c37749f10a713049b3614d42eba1b66f3fef5daf08853c86aee5d9fdd006e02328cb104df446daa86
Weekly COVID-19 Citizen Science Survey 2,9,excercise_past_week,"Over the past WEEK, how many times have you exercised for more than 20 minutes (enough to breathe heavily and/or sweat)?",true,integer,Integer,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,ca8bb5e528a8da1dbb0f42f8c3a66c0b0d9312816fd798ed59746c150947c24b712bbb6fee2ccfb5f9fe4f9f1439fe7907e636d0991c7f0b37a77e90a9e7324a
Weekly COVID-19 Citizen Science Survey 2,9,govt_restrictions_past_week,"Over the past WEEK, has your local government issued or continued any of the following restrictions? (CHECK ALL THAT APPLY)",true,select any,"School closures;Restricted gatherings at (or closed) bars, restaurants, and/ or theaters;Restricted gatherings  of a certain number of individuals;Recommended working from home or not working;Shelter in place (required to stay home except essential activities);Other restrictions;None of the above;Wearing masks when out in public;I don't know",survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,8994260fa9521c118ef42a68a9a9406a972d0783b861a10eeb810b83a79d785f9f8c125d68532ac465fc3545551ed196644b81ff69c60c349bd9a3fbd1df1dc2
Weekly COVID-19 Citizen Science Survey 2,9,avg_sleep_past_week,"Over the past WEEK, on average, how many hours did you sleep per night?",true,integer,|hours per night,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,a841d712a907b89996dd0d0ecede1a23ff657d00c4017889b6a5629f4b94db24cbaa4eedb6ad214af138fa7688ec0bcfdb06cc74fbf5dbaffa7999bd1c7db592
Weekly COVID-19 Citizen Science Survey 2,9,wear_mask,"Over the past week, how often did you wear a mask (any kind of covering over your mouth and nose) when you’re out in public? ",true,select one,Never;Sometimes;Most of the time;I did not go out in public this past week;Always,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,2f469211ff72bfca1861ada554764504df626e96411d55606dfae86ccae8d100adfb8a05eecc62700b9ab3a65fa20551d10f211cb9bac9d248ad9079cf72b33e
