Id,Label,Datatype,Enumeration
ShortnessOfBreath_StartTime_1,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 1",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
BodyAche_StartTime_1,Muscle or body aches Day Symptoms Started Study Day 1,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Chills_StartTime_1,Chills  Day Symptoms Started Study Day 1,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
AbdominalPain_StartTime_1,Abdominal pain Day Symptoms Started Study Day 1,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
NoSymptoms_StartTime_1,How long have you been without symptoms? Study Day 1,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Diarrhea_StartTime_1,Diarrhea Day Symptoms Started Study Day 1,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
SkinRash_StartTime_1,Rash Day Symptoms Started Study Day 1,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation_1,Was your positive COVID-19 test result from a test you used in this study? Study Day 1,string,
recentpositivetest_1,"In the past 7 days, have you tested positive for COVID-19? Study Day 1",string,
roche_result_1,ROCHE RESULT Study Day 1,string,
orf_gene_1,ORF CT Value Study Day 1,decimal,
ngene_1,N gene CT Value Study Day 1,decimal,
testingdate_1,Testing and Study Date 1,date,
otc_result_2,OTC RESULT Study Day 2,string,
smp_nausea_2,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 2",boolean,"""1"" =[Checked]"
smp_fever_2,Fever or Chills Study Day 2,boolean,"""1"" =[Checked]"
smp_headache_2,Headache Study Day 2,boolean,"""1"" =[Checked]"
smp_body_aches_2,Muscle or body aches Study Day 2,boolean,"""1"" =[Checked]"
smp_loss_smell_2,New loss of taste or smell Study Day 2,boolean,"""1"" =[Checked]"
smp_rash_2,Rash Study Day 2,boolean,"""1"" =[Checked]"
smp_sob_2,"Shortness of breath, difficulty breathing or chest discomfort Study Day 2",boolean,"""1"" =[Checked]"
smp_other_2,Other Symptoms Study Day 2,boolean,"""1"" =[Checked]"
smp_none_2,No Symptoms Study Day 2,boolean,"""1"" =[Checked]"
smp_abd_pain_2,Abdominal pain Study Day 2,boolean,"""1"" =[Checked]"
smp_runny_nose_2,"Congestion, sore throat, runny nose Study Day 2",boolean,"""1"" =[Checked]"
smp_cough_2,Cough Study Day 2,boolean,"""1"" =[Checked]"
smp_fatigue_2,Fatigue Study Day 2,boolean,"""1"" =[Checked]"
CloseContactWhen_2,When were you in close contact with someone who tested positive for COVID-19? Study Day 2,string,
CloseContactDuration_2,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 2,string,
ContactDuration_2,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 2,string,
CloseContactHousehold_2,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 2,string,
ExpertReadResult_2,Coordinator Interpretation of OTC Test Study Day 2,string,
Nausea_StartTime_2,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 2",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Cough_StartTime_2,Cough Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fever_StartTime_2,Fever  Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Congestion_StartTime_2,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 2",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
LossSmellTaste_StartTime_2,New loss of taste or smell Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Headache_StartTime_2,Headache Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fatigue_StartTime_2,Fatigue Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Other_StartTime_2,Other Symptoms Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Conjunctivitis_StartTime_2,Conjuctivitis  Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
ShortnessOfBreath_StartTime_2,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 2",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
BodyAche_StartTime_2,Muscle or body aches Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Chills_StartTime_2,Chills  Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
AbdominalPain_StartTime_2,Abdominal pain Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
NoSymptoms_StartTime_2,How long have you been without symptoms? Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Diarrhea_StartTime_2,Diarrhea Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
SkinRash_StartTime_2,Rash Day Symptoms Started Study Day 2,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation_2,Was your positive COVID-19 test result from a test you used in this study? Study Day 2,string,
recentpositivetest_2,"In the past 7 days, have you tested positive for COVID-19? Study Day 2",string,
roche_result_2,ROCHE RESULT Study Day 2,string,
orf_gene_2,ORF CT Value Study Day 2,decimal,
ngene_2,N gene CT Value Study Day 2,decimal,
testingdate_2,Testing and Study Date 2,date,
otc_result_3,OTC RESULT Study Day 3,string,
smp_nausea_3,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 3",boolean,"""1"" =[Checked]"
smp_fever_3,Fever or Chills Study Day 3,boolean,"""1"" =[Checked]"
smp_headache_3,Headache Study Day 3,boolean,"""1"" =[Checked]"
smp_body_aches_3,Muscle or body aches Study Day 3,boolean,"""1"" =[Checked]"
smp_loss_smell_3,New loss of taste or smell Study Day 3,boolean,"""1"" =[Checked]"
smp_rash_3,Rash Study Day 3,boolean,"""1"" =[Checked]"
smp_sob_3,"Shortness of breath, difficulty breathing or chest discomfort Study Day 3",boolean,"""1"" =[Checked]"
smp_other_3,Other Symptoms Study Day 3,boolean,"""1"" =[Checked]"
smp_none_3,No Symptoms Study Day 3,boolean,"""1"" =[Checked]"
smp_abd_pain_3,Abdominal pain Study Day 3,boolean,"""1"" =[Checked]"
smp_runny_nose_3,"Congestion, sore throat, runny nose Study Day 3",boolean,"""1"" =[Checked]"
smp_cough_3,Cough Study Day 3,boolean,"""1"" =[Checked]"
smp_fatigue_3,Fatigue Study Day 3,boolean,"""1"" =[Checked]"
CloseContactWhen_3,When were you in close contact with someone who tested positive for COVID-19? Study Day 3,string,
CloseContactDuration_3,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 3,string,
ContactDuration_3,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 3,string,
CloseContactHousehold_3,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 3,string,
ExpertReadResult_3,Coordinator Interpretation of OTC Test Study Day 3,string,
Nausea_StartTime_3,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 3",string,
Cough_StartTime_3,Cough Day Symptoms Started Study Day 3,string,
Fever_StartTime_3,Fever  Day Symptoms Started Study Day 3,string,
Congestion_StartTime_3,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 3",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
LossSmellTaste_StartTime_3,New loss of taste or smell Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Headache_StartTime_3,Headache Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fatigue_StartTime_3,Fatigue Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Other_StartTime_3,Other Symptoms Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Conjunctivitis_StartTime_3,Conjuctivitis  Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
ShortnessOfBreath_StartTime_3,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 3",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
BodyAche_StartTime_3,Muscle or body aches Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Chills_StartTime_3,Chills  Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
AbdominalPain_StartTime_3,Abdominal pain Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
NoSymptoms_StartTime_3,How long have you been without symptoms? Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Diarrhea_StartTime_3,Diarrhea Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
SkinRash_StartTime_3,Rash Day Symptoms Started Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation_3,Was your positive COVID-19 test result from a test you used in this study? Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetest_3,"In the past 7 days, have you tested positive for COVID-19? Study Day 3",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
roche_result_3,ROCHE RESULT Study Day 3,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
orf_gene_3,ORF CT Value Study Day 3,decimal,
ngene_3,N gene CT Value Study Day 3,decimal,
testingdate_3,Testing and Study Date 3,date,
otc_result_4,OTC RESULT Study Day 4,string,
smp_nausea_4,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 4",boolean,"""1"" =[Checked]"
smp_fever_4,Fever or Chills Study Day 4,boolean,"""1"" =[Checked]"
smp_headache_4,Headache Study Day 4,boolean,"""1"" =[Checked]"
smp_body_aches_4,Muscle or body aches Study Day 4,boolean,"""1"" =[Checked]"
smp_loss_smell_4,New loss of taste or smell Study Day 4,boolean,"""1"" =[Checked]"
smp_rash_4,Rash Study Day 4,boolean,"""1"" =[Checked]"
smp_sob_4,"Shortness of breath, difficulty breathing or chest discomfort Study Day 4",boolean,"""1"" =[Checked]"
smp_other_4,Other Symptoms Study Day 4,boolean,"""1"" =[Checked]"
smp_none_4,No Symptoms Study Day 4,boolean,"""1"" =[Checked]"
smp_abd_pain_4,Abdominal pain Study Day 4,boolean,"""1"" =[Checked]"
smp_runny_nose_4,"Congestion, sore throat, runny nose Study Day 4",boolean,"""1"" =[Checked]"
smp_cough_4,Cough Study Day 4,boolean,"""1"" =[Checked]"
smp_fatigue_4,Fatigue Study Day 4,boolean,"""1"" =[Checked]"
CloseContactWhen_4,When were you in close contact with someone who tested positive for COVID-19? Study Day 4,string,
CloseContactDuration_4,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 4,string,
ContactDuration_4,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 4,string,
CloseContactHousehold_4,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 4,string,
ExpertReadResult_4,Coordinator Interpretation of OTC Test Study Day 4,string,
Nausea_StartTime_4,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 4",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Cough_StartTime_4,Cough Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fever_StartTime_4,Fever  Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Congestion_StartTime_4,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 4",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
LossSmellTaste_StartTime_4,New loss of taste or smell Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Headache_StartTime_4,Headache Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fatigue_StartTime_4,Fatigue Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Other_StartTime_4,Other Symptoms Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Conjunctivitis_StartTime_4,Conjuctivitis  Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
ShortnessOfBreath_StartTime_4,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 4",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
BodyAche_StartTime_4,Muscle or body aches Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Chills_StartTime_4,Chills  Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
AbdominalPain_StartTime_4,Abdominal pain Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
