Id,Label,Datatype,Enumeration,Additional Missing Value Codes,source_file,source_directory
fi_afford_balanced_meals,"The second statement is,(I/we) couldn't afford to eat balanced meals."""" Was that often, sometimes, or never true for (you/your household) in the last 12 months?",int,"""1""=[Often true] |""2""=[Sometimes true] |""3""=[Never true] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
fi_change_diet,"In the last 12 months, since (date 12 months ago) did (you/you or other adults in your household) ever cut the size of your meals or skip meals because there wasn't enough money for food?",int,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
fi_change_diet_frequency,"How often did this happen - almost every month, some months but not every month, or in only 1 or 2 months?",int,"""1""=[Almost every month] |""2""=[Some months but not every month] |""3""=[Only 1 or 2 months] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
fi_food_money_frequency,"The first statement is,The food that (I/we) bought just didn't last, and (I/we) didn't have money to get more.Was that often, sometimes, or never true for (you/your household) in the last 12 months?",int,"""1""=[Often true] |""2""=[Sometimes true] |""3""=[Never true] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
fi_hungry,"In the last 12 months, were you ever hungry but didn't eat because you couldn't afford enough food?",int,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
hi_loss_covid,Did you lose health coverage because of the COVID-19 pandemic?,int,"""0""=[No] |""1""=[Yes] |""98""=[Prefer not to answer] |""99""=[Don't know] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
household_homeless,"Are you currently living in transitional housing, staying in a shelter, or experiencing homelessness?",int,"""0""=[No] |""1""=[Yes] |""98""=[Prefer not to answer] |""99""=[Don't know] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
housing_concerns,Are you worried or concerned that in the next two months you may NOT have a place to stay?,int,"""0""=[No] |""1""=[Yes] |""98""=[Prefer not to answer] |""99""=[Don't know] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
isolate_maintain_job,"If you were to test positive for COVID-19, would you be able to isolate without losing your job?",int,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
language_english,Do you speak a language other than English at home?,int,"""0""=[No] |""1""=[Yes] |""98""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
quarantine_maintain_job,"If you would be exposed to someone with COVID-19, would you be able to quarantine without losing your job? ",int,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
recentresult_covidtest,What was the result of your most recent COVID-19 test?,int,"""1""=[Negative] |""2""=[Positive] |""3""=[Never obtained results] |""4""=[Indeterminate] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
redcap_event_name,REDCap event name used to label longitudinal data,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
self_reported_height_coded,How tall are you without shoes? Please choose the units you would like to use for height,int,"""1""=[Feet and inches] |""2""=[Meters and centimeters] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
sex_orient_id,Which of the following best represents how you think of yourself at this time?,int,"""1""=[Gay] |""2""=[Lesbian] |""3""=[Straight; that is, not gay or lesbian, etc.] |""4""=[Bisexual] |""96""=[None of these describe me] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
stable_housing,"In the past two months, have you been staying in the same place? ",int,"""0""=[No] |""1""=[Yes] |""98""=[Prefer not to answer] |""99""=[Don't know] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
tested_for_covid,Have you ever been tested for COVID-19?,int,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
tested_positive_for_covid,Have you ever tested positive for COVID-19?,int,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
testing_died,Died from COVID-19?,int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
testing_hosp,Been hospitalized from COVID-19?,int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
testing_sick,Become sick from COVID-19?,int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_avail,"How likely are you to get an approved COVID-19 vaccine when it becomes available? ",int,"""1""=[Very likely] |""2""=[Fairly likely] |""3""=[Not too likely] |""4""=[Not at all likely] |""5""=[Definitely not] |""97""=[Not applicable] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_booster,If you are given a recommendation for a vaccine booster will youget a booster?,int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_dose,How many doses have you received?,int,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_edu_post,"Prior to your vaccination, were you given information or brochuresabout the vaccine and/or COVID-19?",int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_edu_pre,"Prior to your vaccination, were you given information or brochuresabout the vaccine and/or COVID-19?",int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_last_dte,On what date did you receive your most recent shot of the vaccine?,date,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_literacy,"How often do you need someone to help you to understand information or guidance from your doctor, nurse or pharmacist?",int,"""1""=[Often] |""2""=[Sometimes] |""3""=[Rarely] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_options,"On a scale of 1-5, How informed are you that you know whichvaccine option is right for you? (1 is least informed, 5 is mostinformed)",int,"""1""=[Least informed] |""2""=[Less informed] |""3""=[Somewhat informed] |""4""=[More informed] |""5""=[Most informed] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_prev_expos,"To the best of your knowledge, have you previously been exposedto someone who has had a positive COVID-19 test?",int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_rec1_dte,On what date did you receive your first shot of the vaccine?,date,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_requirement,Is the vaccine required by your school or job?,int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
consent_zip,I agree to let the Duke Clinical Research Institute collect my zip code.,int,"""0""=[No] |""1""=[Yes] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
cov_pan_chal_hlth,Getting the health care I need (including for mental health),int,"""0""=[No, not a challenge] |""1""=[Yes, a minor challenge] |""2""=[Yes, this is a major challenge] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
cov_pan_chal_med,Getting the medicine I need,int,"""0""=[No, not a challenge] |""1""=[Yes, a minor challenge] |""2""=[Yes, this is a major challenge] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
cov_pan_chlng_trans,"Getting to where I need to go ",int,"""0""=[No, not a challenge] |""1""=[Yes, a minor challenge] |""2""=[Yes, this is a major challenge] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
cov_tst_mthd,"How were you tested for your most recent test? ",int,"""1""=[Nasal Swab] |""2""=[Throat Swab] |""3""=[Blood Sample] |""4""=[Saliva] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
covid_barrier,Have you encountered any of the following barriers or problems with testing? (Select all that apply.),bit,"""0""=[Need to take time off work to get tested] |""1""=[Need to take time off work to get tested]  $ ""0""=[Out of pocket costs for test] |""1""=[Out of pocket costs for test]  $ ""0""=[Out of pocket costs for transportation, childcare, or time off work to get tested] |""1""=[Out of pocket costs for transportation, childcare, or time off work to get tested]  $ ""0""=[I do not know where to go to be tested] |""1""=[I do not know where to go to be tested]  $ ""0""=[Pain or discomfort from the test] |""1""=[Pain or discomfort from the test]  $ ""0""=[Saliva] |""1""=[Saliva]  $ ""0""=[Concern about others handling my personal data] |""1""=[Concern about others handling my personal data]  $ ""0""=[Other] |""1""=[Other]  $ ""0""=[None of the above] |""1""=[None of the above]  $ ""0""=[Don't know] |""1""=[Don't know]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
covid_iso_chal,"If you needed to isolate due to a positive test or illness, what challenges do you face?",bit,"""0""=[There are other people in my household] |""1""=[There are other people in my household]  $ ""0""=[There are children in my household] |""1""=[There are children in my household]  $ ""0""=[There are older adults in my household] |""1""=[There are older adults in my household]  $ ""0""=[I don’t have a good place where I could isolate] |""1""=[I don’t have a good place where I could isolate]  $ ""0""=[No one to help me if I am sick] |""1""=[No one to help me if I am sick]  $ ""0""=[Lost income or wages] |""1""=[Lost income or wages]  $ ""0""=[People might blame me or treat me badly] |""1""=[People might blame me or treat me badly]  $ ""0""=[Other] |""1""=[Other]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
covid_pandemic_challenges_abod,Having a place to stay/live,int,"""0""=[No, not a challenge] |""1""=[Yes, a minor challenge] |""2""=[Yes, this is a major challenge] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
covid_pandemic_challenges_food,Getting enough food to eat,int,"""0""=[No, not a challenge] |""1""=[Yes, a minor challenge] |""2""=[Yes, this is a major challenge] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
covid_pandemic_challenges_wate,Having clean water to drink,int,"""0""=[No, not a challenge] |""1""=[Yes, a minor challenge] |""2""=[Yes, this is a major challenge] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
covid_tested,Have you been tested for COVID-19 in the last 30 days?,int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
employed_healthcare,"Would any of these describe where you work? If you work multiple jobs, select the closest match to your main job.",int,"""0""=[No] |""1""=[Nursing care facilities] |""10""=[Construction] |""2""=[Visiting nurse or home health aide service] |""3""=[Building cleaning services] |""4""=[Public transportation] |""5""=[Corrections facility] |""6""=[EMT or paramedic services] |""7""=[Meat packing farm facility] |""8""=[Agriculture and food production facility] |""9""=[Grocery store] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
fi_high_quality,The fresh fruits and vegetables in my neighborhood are of high quality,int,"""1""=[Completely agree] |""2""=[Somewhat agree] |""3""=[Neutral/no opinion] |""4""=[Somewhat disagree] |""5""=[Strongly disagree] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
flu_vaccine_season,Have you received a flu vaccine in the last 12 months?,int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
